,id,name,slug,powerstats_intelligence,powerstats_strength,powerstats_speed,powerstats_durability,powerstats_power,powerstats_combat,appearance_gender,appearance_race,appearance_height,appearance_weight,appearance_eyeColor,appearance_hairColor,biography_fullName,biography_alterEgos,biography_aliases,biography_placeOfBirth,biography_firstAppearance,biography_publisher,biography_alignment,work_occupation,work_base,connections_groupAffiliation,connections_relatives,images_xs,images_sm,images_md,images_lg
120,171,Changeling,171-changeling,63,10,23,42,64,64,Male,,"[""5'11"", '180 cm']","['180 lb', '81 kg']",Brown,Black,Kevin Sidney,No alter egos found.,"['Professor X', 'Professor Charles Xavier']",-,"Uncanny X-Men #35 (August, 1967)",Marvel Comics,bad,"Former substitute teacher, adventurer, subversive",-,"Formerly X-Humed, X-Men, Factor Three",-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/171-changeling.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/171-changeling.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/171-changeling.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/171-changeling.jpg
121,172,Cheetah,172-cheetah,38,8,42,20,32,70,Female,Human,"[""5'4"", '163 cm']","['110 lb', '50 kg']",Green,Blond,Priscilla Rich,No alter egos found.,"['Kay Carlton', 'The Cheetah']",-,Wonder Woman Vol1 #6 (Fall 1943),DC Comics,bad,-,-,Villainy Inc,"Claudia Rich (cousin), Debi Domaine (niece)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/172-cheetah.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/172-cheetah.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/172-cheetah.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/172-cheetah.jpg
122,174,Cheetah III,174-cheetah-iii,88,100,88,80,78,95,Female,Human,"[""5'9"", '175 cm']","['120 lb', '54 kg']",Brown,Brown,Barbara Minerva,No alter egos found.,"['Barbara Minerva', 'Bride of Urzkartaga', 'Priscilla Rich', 'Deborah Domaine', 'Sabrina Ballesteros']",-,Wonder Woman Vol2 #7 (Sept 1987),DC Comics,bad,"Archaeologist, Anthropologist","Nottingham, England","The Society, Injustice League",-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/174-cheetah-iii.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/174-cheetah-iii.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/174-cheetah-iii.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/174-cheetah-iii.jpg
123,176,Chuck Norris,176-chuck-norris,50,80,47,56,42,99,Male,,"[""5'10"", '178 cm']","['- lb', '0 kg']",-,-,Carlos Ray Norris,No alter egos found.,['Chuck'],"Ryan, Oklahoma, United States",-,,good,-,-,-,-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/176-chuck-norris.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/176-chuck-norris.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/176-chuck-norris.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/176-chuck-norris.jpg
124,177,Citizen Steel,177-citizen-steel,50,95,33,100,23,60,Male,Human,"[""6'0"", '183 cm']","['378 lb', '170 kg']",Green,Red,Nathan Heywood,No alter egos found.,"['Buckeye', 'Uncle Nate', 'Uncle Nathan']",-,"Justice Society of America Vol 3 #2 (March, 2007)",DC Comics,good,"Adventurer, former Professional Football Player","Battery Park, New York City, formerly Franklin County, Ohio",Justice Society of America,"Hank Heywood, Sr. (Commander Steel, grandfather, deceased) ? Hank Heywood, Jr. (uncle, deceased) ? Hank Heywood III (Steel, cousin, deceased) ? Kirk Heywood (brother, deceased), Nicole (cousin)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/177-citizen-steel.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/177-citizen-steel.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/177-citizen-steel.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/177-citizen-steel.jpg
125,178,Claire Bennet,178-claire-bennet,38,9,12,100,90,28,Female,,"['-', '0 cm']","['- lb', '0 kg']",Blue,Blond,Claire Bennet,No alter egos found.,"['Vivian Lewis', 'Claire Butler']",-,Heroes S01E01,NBC - Heroes,good,"High school student, cheerleader","formerly Odessa, TX, Costa Verde, CA",-,"Adoptive parents: Sandra Bennet, Noah Bennet, Biological parents: Meredith Gordon, Nathan Petrelli, Younger adoptive brother: Lyle Bennet,  Younger half brothers: Simon Petrelli, Monty Petrelli",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/178-claire-bennet.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/178-claire-bennet.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/178-claire-bennet.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/178-claire-bennet.jpg
126,180,Cloak,180-cloak,63,10,47,64,100,56,Male,,"[""7'5"", '226 cm']","['155 lb', '70 kg']",brown,black,Tyrone Johnson,No alter egos found.,['-'],"South Boston, Massachusetts",Spectacular Spiderman #64,Marvel Comics,good,Vigilante,"Holy Ghost Church, 42nd Street, New York City","Cloak and Dagger, New Warriors, Marvel Knights",Smokin' Joe (rumored grandfather),https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/180-cloak.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/180-cloak.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/180-cloak.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/180-cloak.jpg
127,181,Clock King,181-clock-king,75,10,17,10,7,40,Male,Human,"[""5'10"", '178 cm']","['173 lb', '78 kg']",Blue,Black,William Tockman,No alter egos found.,['Tempus Fugit'],-,"World's Finest #111 (August, 1960)",DC Comics,bad,-,-,"Clockwatchers, Justice League Antarctica, Suicide Squad, Time Foes","Beverly (sister, deceased)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/181-clock-king.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/181-clock-king.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/181-clock-king.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/181-clock-king.jpg
128,185,Colossus,185-colossus,63,83,33,100,45,80,Male,Mutant,"[""7'5"", '226 cm']","['500 lb', '225 kg']",Silver,Black,Piotr Nikolaievitch Rasputin,No alter egos found.,"['Pete', 'Peter Nicholas', 'The Proletarian', 'Little Brother']","Ust-Ordynski Collective, near Lake Baikal, Siberia, Russia","Giant-Size X-Men #1 (May, 1975)",Marvel Comics,good,"(current) Adventurer, student, (former) Artist","(current) Professor Charles Xavier's Institute for Higher Learning, Salem Center, Westchester County, New York (former) Muir Isle, Scotland,; a loft in Soho, Manhattan, Ust-Ordynski Collective, Lake Baikal, Siberia, U.S.S.R., X-Men Headquarters in Austra","X-Men; formerly Excalibur, Acolytes, Defender","Grigory Efimovich Rasputin (great-grandfather, deceased), Elena (great-grandmother, deceased), Ivan Rasputin (great-grand uncle, deceased), Grigory Rasputin (grandfather, deceased), Nikolai Rasputin (father, deceased), Alexandra Rasputina (mother, deceased), Vladimir Rasputin (uncle, deceased), unidentified aunt & uncle (deceased), Illyana Nikolievna Rasputina (Magik, sister, deceased), Mikhail Rasputin (brother), Peter Jr. (son), Larissa Mishchenko (cousin, deceased), Konstantin (cousin, deceased), Klara (cousin, deceased), Dimitriy (cousin, deceased)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/185-colossus.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/185-colossus.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/185-colossus.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/185-colossus.jpg
129,186,Copycat,186-copycat,56,10,21,25,54,60,Female,Mutant,"[""6'0"", '183 cm']","['148 lb', '67 kg']",Red,White,Vanessa Carlysle,No alter egos found.,"['Nurse Veronica', 'Patricia Muggins', 'Titania', 'Garrison Kane', 'Christina Valentino', 'Domino', 'Cheryl Marks', 'Debbie', 'Marguerite', 'Amy']",-,"New Mutants #98 (February, 1991)",Marvel Comics,neutral,-,"Mobile; formerly Adirondack Mountains, Xavier's School for Gifted Youngsters","Weapon X/Weapon Plus and Six Pack (as Copycat), X-Force and New Mutants (as Domino)","Burt Carlysle (father, deceased), Dorothy Carlysle (mother)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/186-copycat.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/186-copycat.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/186-copycat.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/186-copycat.jpg
130,188,Cottonmouth,188-cottonmouth,50,10,8,10,27,25,Male,Human,"[""6'0"", '183 cm']","['220 lb', '99 kg']",Brown,Black,Burchell Clemens,No alter egos found.,['Quincy McIver'],-,"Captain America #310 (October, 1985)",Marvel Comics,bad,Professional criminal,Serpent Citadel,Serpent Society,-,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/188-cottonmouth.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/188-cottonmouth.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/188-cottonmouth.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/188-cottonmouth.jpg
131,191,Crystal,191-crystal,63,16,12,14,61,56,Female,Inhuman,"[""5'6"", '168 cm']","['110 lb', '50 kg']",Green,Red,Crystallia Amaquelin,No alter egos found.,"['Crys', 'Exquisite Elemental']",Attilan,Fantastic Four #45 (1965),Marvel Comics,good,"Mother, adventuress",-,"Inhumans (Royal Family); formerly Fantastic Four, Avengers, Queen's Vengeance","Quelin (father), Ambur (mother), Medusa (sister), Gorgon, Karnak, Triton (cousins), Black Bolt (cousin, brother-in-law), Pietro Maximoff (Quicksilver, estranged husband), Luna (daughter), Ahura (nephew), extensive extended family",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/191-crystal.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/191-crystal.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/191-crystal.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/191-crystal.jpg
132,194,Cyborg,194-cyborg,75,53,42,85,71,64,Male,Cyborg,"[""6'6"", '198 cm']","['385 lb', '173 kg']",Brown,Black,Victor Stone,No alter egos found.,"['Cyberion Technis', 'Omegadrome', 'Planet Cyberion']","New York City, New York","DC Comics Presents #26 (October, 1980)",DC Comics,good,"Adventurer, Teen Titan",San Francisco,"Justice League; formerly Teen Titans, Titans, Titans East, New Teen Titans","Silas Stone (father), Elinore Stone (mother), Tucker Stone (grandfather), Maude Stone (grandmother)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/194-cyborg.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/194-cyborg.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/194-cyborg.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/194-cyborg.jpg
133,195,Cyborg Superman,195-cyborg-superman,75,93,92,100,100,80,Male,Cyborg,"['-', '0 cm']","['- lb', '0 kg']",Blue,Black,Henry Henshaw,No alter egos found.,"['Grandmaster of the Manhunters', 'Herald of the Anti-Monitor', 'Alpha-Prime of the Alpha Lanterns']",-,"Adventures of Superman #466 (May, 1990)",DC Comics,bad,-,"Warworld, Qward, Antimatter Universe, formerly Biot, Sector 3601","Alpha Lantern Corps, Manhunters, Warworld, formerly Apokolips and Sinestro Corps","Terri Henshaw (wife, deceased)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/195-cyborg-superman.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/195-cyborg-superman.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/195-cyborg-superman.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/195-cyborg-superman.jpg
134,196,Cyclops,196-cyclops,75,10,23,42,76,80,Male,Mutant,"[""6'3"", '191 cm']","['195 lb', '88 kg']",Brown,Brown,Scott Summers,No alter egos found.,"['Scotty', 'Cyke', 'Slim', 'Fearless Leader', 'One-Eye', 'Erik the Red', 'Slym Dayspring', 'Mutate 007', 'Apocalypse']","Anchorage, Alaska","X-Men #1 (September, 1963)",Marvel Comics,good,"Leader of mutant race, adventurer, headmaster, former student, radio announcer","Xavier Institute, Salem Center, Westchester County, New York","X-Men (leader, founding member); formerly X-Force (founder); Corsairs (squad leader); The Twelve; X-Factor/X-Terminators (founding member); 198","Oscar Summers (adoptive paternal distant ancestor, deceased); Daniel Summers (paternal distant ancestor, deceased); Amanda Mueller (Black Womb) (paternal distant ancestor); unnamed great-grandfather, deceased; Gloria Dayne (Fontanelle) (paternal distant ancestor); Philip Summers (paternal grandfather); Deborah Summers (paternal grandmother); Christopher Summers (Corsair) (father, deceased); Katherine Ann Summers (mother, deceased); Jack Winters (Jack O'Diamonds) (former foster father); Alexander Summers (Havok) (brother); Gabriel Summers (Vulcan) (brother, deceased); Madelyne Pryor-Summers (Red Queen) (first wife/second wife's clone, deceased); Jean Grey-Summers (Phoenix) (second wife, deceased); Nathan Summers (Cable) (son, deceased); Gailyn Bailey (niece, deceased); Joseph Bailey (nephew, deceased); Adam Neramani (X-Treme) (nephew, alleged half-brother); Hope Summers (adoptive granddaughter); Stryfe (son's clone); Summers and Grey Family Tree (more relatives)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/196-cyclops.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/196-cyclops.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/196-cyclops.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/196-cyclops.jpg
135,198,Dagger,198-dagger,63,10,35,42,52,70,Female,,"['-', '0 kg']","['116 lb', '52 kg']",Blue,Blond,Tandy Bowen,No alter egos found.,['Lady Light'],"Shaker Heights, Ohio",Spectacular Spiderman #64,Marvel Comics,good,Vigilante,"Holy Ghost Church, 42nd Street, New York City","Cloak and Dagger, Defenders, League of Losers, Marvel Knights, New Warriors, Secret Avengers","Melissa Bowen (mother), unnamed father, Phillip Carlisle (stepfather), Father Michael Bowen (uncle)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/198-dagger.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/198-dagger.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/198-dagger.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/198-dagger.jpg
136,200,Daphne Powell,200-daphne-powell,38,10,8,10,56,10,Female,,"['-', '0 cm']","['- lb', '0 kg']",-,-,Daphne Powell,No alter egos found.,['-'],-,No Ordinary Family S01E01 (2010),ABC Studios,good,Student,-,-,"Jim Powell and Stephanie Powell (parents), JJ Powell (brother)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/200-daphne-powell.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/200-daphne-powell.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/200-daphne-powell.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/200-daphne-powell.jpg
137,201,Daredevil,201-daredevil,75,13,25,35,61,100,Male,Human,"[""6'0"", '183 cm']","['200 lb', '90 kg']",Blue,Red,Matt Murdock,No alter egos found.,"['Matt', 'Jack Batlin', 'Kingpin of Crime', 'Laurent LeVasseur', 'Michael ""Mike"" Murdock', 'Scarlet Swashbuckler', 'Nameless One', ""Kingpin of Hell's Kitchen"", 'The Man Without Fear', 'The Guardian Devil', 'DD', 'Red', 'Hornhead', 'Cooper Peyton', 'Captain Universe']","New York City, New York","Daredevil #1 (April, 1964)",Marvel Comics,good,"Adventurer, vigilante, Attorney at Law","Hell's Kitchen, New York, New York, Shadowland (formerly)","none; Formerly: partner of Black Widow (Natasha Romanoff), Defenders, S.H.I.E.L.D., Marvel Knights, Secret Avengers (Civil War), Hand leader.","Jonathan ""Battling Jack"" Murdock (Father, deceased), Maggie Murdock (aka Sister Maggie, Mother), Milla Donovan (ex-wife)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/201-daredevil.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/201-daredevil.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/201-daredevil.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/201-daredevil.jpg
138,202,Darkhawk,202-darkhawk,50,32,33,70,74,64,Male,Human,"[""6'1"", '185 cm']","['180 lb', '81 kg']",Brown,Brown,Christopher Powell,No alter egos found.,"['Bucket-Head', 'Edge-Man', 'Powell']","Queens, New York","Darkhawk #1 (March, 1991)",Marvel Comics,good,Retired Superhero,"Los Angeles, California; formerly New York City and Avengers Compound","formerly Loners, New Warriors, Avengers West Coast (reservist), Secret Defenders (founder)","Michael Powell (father), Grace Powell (mother), Jonathon and Jason Powell (brothers)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/202-darkhawk.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/202-darkhawk.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/202-darkhawk.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/202-darkhawk.jpg
139,203,Darkman,203-darkman,75,14,23,85,12,28,Male,,"['-', '0 cm']","['- lb', '0 kg']",-,-,Peyton Westlake,No alter egos found.,['-'],-,"Darkman (August 24, 1990)",Universal Studios,good,Scientist,-,-,Julie Hastings (girlfriend),https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/203-darkman.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/203-darkman.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/203-darkman.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/203-darkman.jpg
140,204,Darkseid,204-darkseid,88,100,83,100,100,95,Male,New God,"[""8'9"", '267 cm']","['1815 lb', '817 kg']",Red,No Hair,Uxas,No alter egos found.,['Dark God'],-,Superman's Pal Jimmy Olsen #134 (November 1970),DC Comics,bad,Dictator of Apokolips,-,"New Gods of Apokolips(ruler), Secret Society of Supervillains","Zonuz (father), Izaya (brother), Avia (sister, deceased), Grail (daughter), Kalibak (son), Orion (son), Deathspawn (son), Scot (nephew/adopted son)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/204-darkseid.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/204-darkseid.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/204-darkseid.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/204-darkseid.jpg
141,206,Darkstar,206-darkstar,38,8,35,42,79,64,Female,Mutant,"[""5'6"", '168 cm']","['125 lb', '56 kg']",Brown,Blond,Laynia Petrovna,No alter egos found.,['Tyomni Zvesda'],"Minks, USSR","Champions #7 (August, 1976)",Marvel Comics,good,Occupation unknown,"(before death) Paris, France (formerly) Moscow, USSR; Los Angeles, California, United States","(at death)X-Corps (formerly) Champions, Winter Guard, Soviet Super Soldiers","Nicolai Krylenko a.k.a. Vanguard (brother), Sergi Krylov a.k.a. The Presence (father), Marya Krylova (mother, deceased)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/206-darkstar.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/206-darkstar.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/206-darkstar.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/206-darkstar.jpg
142,207,Darth Maul,207-darth-maul,56,48,50,30,100,100,Male,Dathomirian Zabrak,"[""5'7"", '170 cm']","['- lb', '0 kg']",Yellow / Red,-,,No alter egos found.,"['Sith', 'Master Of The Double-Bladed Lightsaber']",Dathomir,Star Wars Episode I: The Phantom Menace (1999),George Lucas,bad,-,-,-,Darth Sidious (Master),https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/207-darth-maul.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/207-darth-maul.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/207-darth-maul.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/207-darth-maul.jpg
143,208,Darth Vader,208-darth-vader,69,48,33,35,100,100,Male,Cyborg,"[""6'6"", '198 cm']","['300 lb', '135 kg']",Yellow,No Hair,Anakin Skywalker,No alter egos found.,['Lord Vader'],Tatooine,Star Wars: Episode IV - A New Hope (1977),George Lucas,bad,"Sith Lord, Supreme Commander of the Imperial Fleet",Death Star,"Sith, Galactic Empire","Luke Skywalker (Son), Princess Leia (Daughter)",https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/xs/208-darth-vader.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/sm/208-darth-vader.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/md/208-darth-vader.jpg,https://cdn.jsdelivr.net/gh/akabab/superhero-api@0.3.0/api/images/lg/208-darth-vader.jpg
